userid,label,gender,age,province
114790480139,1,nan,nan,1
114790480436,0,nan,nan,1
114790480734,0,male,nan,2
114790480931,0,female,nan,0
114790482130,0,male,nan,6
114790580231,0,nan,nan,2
114790580334,0,nan,nan,1
114790580631,0,nan,nan,1
114790580836,1,nan,nan,2
114790580933,1,female,nan,0
114790593031,0,nan,nan,1
114790593036,1,nan,nan,1
114790680137,0,nan,nan,1
114790680639,0,nan,nan,1
114790680831,0,nan,nan,2
114790693032,0,female,90,1
114790693833,0,female,nan,2
114790780535,1,nan,nan,16
114790780631,1,nan,80,4
114790880438,0,nan,nan,0
114790880730,1,nan,nan,0
114790880734,0,nan,nan,2
114790880938,1,nan,nan,2
114790980138,0,female,60,2
114790980630,0,female,nan,8
114790980639,0,nan,nan,2
114790982932,0,nan,nan,1
114790982935,1,nan,nan,4
114792080036,0,nan,nan,0
114792080130,1,nan,nan,26
114792080336,0,nan,nan,4
114792080939,0,nan,nan,4
114792082734,0,nan,nan,2
114792082932,0,nan,nan,0
114792180334,0,nan,nan,1
114792180633,0,nan,nan,14
114792180733,0,nan,nan,1
114792180739,0,nan,nan,2
114792182137,1,female,nan,2
114792380036,0,nan,nan,2
114792380535,0,nan,nan,16
114792380631,1,nan,90,1
114792382134,0,nan,nan,2
114792382135,0,female,nan,8
114792480135,0,nan,nan,1
114792480139,0,nan,nan,0
114792480435,0,nan,nan,0
114792480633,0,female,nan,1
114792482139,1,nan,nan,1
114792580031,0,nan,nan,1
114792580033,0,nan,nan,2
114792580339,1,nan,nan,4
114792580735,0,nan,nan,1
114792582739,0,nan,nan,5
114792593036,0,nan,nan,1
114792680131,1,male,nan,1
114792680133,0,nan,nan,15
114792680532,0,nan,nan,2
114792680631,0,male,90,11
114792680930,0,nan,nan,1
114792682734,1,male,nan,0
114792682930,1,nan,nan,2
114792693334,0,nan,nan,4
114792780131,0,male,nan,1
114792780837,0,nan,nan,2
114792880633,0,nan,nan,2
114792882732,0,nan,nan,15
114792893338,0,nan,nan,12
114792980232,0,female,nan,15
114792980432,0,nan,nan,4
114792980739,0,nan,nan,2
114792980830,0,male,nan,2
114792980934,1,female,nan,1
114792982135,0,female,nan,4
114792982734,0,male,80,0
114793082137,0,nan,nan,4
114793093030,1,nan,nan,4
114793180735,0,nan,nan,11
114793180934,0,male,90,4
114793180939,0,nan,nan,1
114793182132,1,nan,nan,1
114793193032,0,nan,nan,1
114793193039,0,nan,nan,0
114793280031,0,male,90,2
114793280530,1,nan,nan,16
114793280536,0,nan,nan,2
114793280537,0,nan,nan,7
114793280739,0,nan,nan,0
114793280935,0,female,nan,4
114793282130,0,nan,nan,1
114793282139,0,female,nan,0
114793282732,0,female,nan,19
114793282938,0,nan,nan,2
114793293039,0,nan,60,0
114793293233,0,nan,nan,4
114793293631,0,male,nan,8
114793380330,0,male,80,2
114793380333,0,nan,nan,0
114793380437,1,female,nan,0
114793480132,0,nan,nan,0
114793480336,0,nan,nan,1
114793480638,0,nan,nan,21
114793480931,0,nan,nan,15
114793480933,0,nan,nan,4
114793482130,0,nan,nan,14
114793493238,0,nan,nan,1
114793580130,0,nan,nan,1
114793580239,0,nan,nan,2
114793580433,0,male,80,4
114793580638,0,nan,nan,2
114793580939,0,nan,nan,5
114793582134,0,female,nan,4
114793593530,0,male,nan,4
114793593531,0,nan,nan,29
114793593538,0,nan,nan,4
114793680037,0,nan,nan,0
114793680732,0,nan,nan,4
114793780238,0,nan,nan,5
114793780534,0,nan,nan,7
114793782135,1,nan,nan,2
114793782730,0,female,nan,4
114793793032,0,nan,nan,2
114793880233,0,male,nan,1
114793880333,0,male,nan,2
114793880635,0,male,80,2
114793880932,0,female,nan,9
114793880937,0,male,nan,0
114793893032,0,nan,nan,2
114793893230,0,nan,nan,7
114793893333,1,nan,nan,0
114793893631,0,nan,nan,2
114793980430,0,male,nan,1
114793980631,1,male,80,1
114793980635,1,nan,nan,1
114793982133,1,female,nan,13
114793993231,0,female,nan,1
114794080631,1,nan,nan,15
114794080635,0,nan,nan,25
114794082135,1,nan,nan,6
114794082137,0,nan,nan,16
114794280438,0,female,nan,2
114794280537,0,nan,nan,12
114794280831,1,male,70,1
114794380030,0,nan,nan,2
114794380534,0,nan,nan,0
114794380731,0,nan,nan,2
114794393236,0,male,nan,2
114794480230,0,nan,80,1
114794480234,0,nan,nan,0
114794482937,0,nan,nan,2
114794580136,0,nan,nan,1
114794580539,0,nan,nan,9
114794580931,0,nan,nan,0
114794593031,0,nan,nan,4
114794693033,0,nan,nan,7
114794693430,0,nan,nan,1
114794780031,1,nan,nan,9
114794780134,0,nan,nan,0
114794780739,0,nan,nan,12
114794880234,0,male,80,14
114794880331,0,nan,nan,0
114794880833,0,nan,nan,1
114794980431,0,nan,nan,14
114794980538,0,nan,nan,14
114794980638,0,female,nan,4
114794982135,0,female,nan,0
114796080034,0,nan,nan,2
114796080138,0,nan,nan,2
114796080536,0,female,nan,1
114796080738,0,nan,nan,2
114796082131,0,female,nan,0
114796082931,0,nan,nan,12
114796093035,0,nan,nan,1
114796180032,1,nan,nan,12
114796180835,0,nan,nan,2
114796182137,0,nan,nan,1
114796182735,0,nan,nan,0
114796182937,0,nan,nan,1
114796193333,0,female,nan,0
114796280038,0,nan,nan,2
114796280039,1,female,nan,1
114796280132,0,female,nan,0
114796280139,0,nan,nan,2
114796280633,0,female,nan,1
114796280635,0,male,nan,2
114796280830,0,female,nan,1
114796282134,0,nan,nan,18
114796293235,0,nan,nan,1
114796293334,0,nan,nan,2
114796380031,0,female,nan,1
114796380334,0,nan,nan,1
114796380732,0,nan,nan,0
114796382136,1,nan,nan,2
114796382139,1,female,nan,1
114796480436,0,nan,nan,16
114796480834,0,nan,nan,4
114796580431,0,male,90,0
114796582938,0,nan,nan,2
114796680030,0,nan,nan,15
114796680339,0,nan,nan,7
114796680634,0,female,nan,1
114796682138,1,male,nan,16
114796780031,0,nan,nan,8
114796780337,0,male,nan,4
114796780535,0,nan,nan,1
114796793633,0,male,70,2
114796880035,0,nan,nan,1
114796880235,0,nan,nan,4
114796880436,0,nan,nan,1
114796880830,0,nan,70,1
114796980132,0,female,70,0
114796982739,0,male,90,1
114797080937,0,male,80,16
114797091130,1,female,70,1
114797093932,0,female,nan,0
114797180537,0,nan,nan,2
114797280639,0,nan,nan,1
114797480134,1,nan,nan,0
114797480531,0,nan,nan,1
114797480939,0,nan,nan,0
114797482936,0,nan,nan,0
114797591330,0,male,nan,2
114797591335,0,nan,nan,14
114797591730,0,nan,nan,0
114797591830,0,nan,nan,0
114797591836,0,nan,nan,0
114797591938,0,male,80,10
114797680332,0,nan,nan,2
114797680530,0,female,nan,1
114797680535,0,nan,nan,5
114797680830,0,nan,nan,0
114797780332,0,nan,nan,9
114797780334,0,nan,nan,9
114797880134,1,male,80,7
114797880634,0,female,nan,5
114797980038,1,female,nan,2
114797980239,0,nan,nan,15
114797980531,0,male,90,1
114797980934,1,female,70,1
114797982130,0,nan,nan,1
114797982734,0,nan,nan,2
114800067246,0,nan,nan,0
114800067549,0,female,70,1
114800067840,0,male,nan,7
114800069144,0,male,nan,2
114800069146,1,nan,nan,1
114800069644,1,female,nan,21
114800167740,0,nan,nan,1
114800169140,0,nan,nan,23
114800169148,0,male,nan,0
114800253741,1,female,nan,8
114800253744,0,male,nan,14
114800267245,0,male,nan,1
114800267546,0,male,nan,12
114800267947,1,male,nan,4
114800269141,1,female,nan,7
114800367440,0,nan,nan,7
114800467040,0,nan,nan,26
114800467041,0,female,nan,12
114800467243,0,male,80,4
114800467541,0,female,nan,0
114800467942,1,female,nan,0
114800567241,0,nan,nan,17
114800567448,0,nan,nan,4
114800567746,0,female,nan,14
114800567945,0,nan,nan,27
114800569143,0,male,nan,12
114800667147,0,nan,nan,2
114800667341,0,nan,nan,8
114800667348,0,female,nan,8
114800667745,0,nan,nan,2
114800667945,1,female,nan,8
114800669841,0,female,nan,4
114800767444,0,nan,nan,2
114800767447,0,female,60,0
114800769642,1,female,nan,2
114800867343,0,female,nan,0
114800867441,0,male,nan,0
114800867444,0,nan,nan,12
114800867543,0,male,60,12
114800967044,0,female,nan,4
114800967047,0,nan,nan,25
114800967440,0,female,nan,4
114800967443,1,female,nan,2
114800969644,0,nan,nan,2
114800969648,0,nan,nan,4
114801053444,0,male,nan,12
114801053445,1,nan,nan,2
114801067042,0,female,nan,1
114801067647,0,nan,nan,1
114801153942,1,male,nan,1
114801167040,0,female,60,1
114801167049,0,female,nan,2
114801167843,0,nan,nan,12
114801169142,0,male,nan,1
114801169643,1,female,nan,0
114801267042,0,female,60,24
114801267146,0,nan,nan,4
114801267449,0,female,nan,0
114801267742,1,nan,nan,3
114801267843,0,male,nan,2
114801269147,0,female,nan,2
114801269642,1,female,60,1
114801269842,0,male,nan,0
114801367346,1,nan,nan,12
114801367843,1,male,70,7
114801369846,0,male,nan,2
114801453942,0,female,nan,4
114801467440,0,nan,nan,1
114801467643,0,male,nan,4
114801467943,0,male,nan,0
114801469647,1,nan,nan,19
114801469649,1,male,nan,0
114801469848,0,female,nan,1
114801553443,1,nan,nan,2
114801553941,1,female,nan,1
114801553945,1,nan,60,2
114801553948,0,male,60,2
114801567348,0,nan,nan,1
114801567445,0,nan,nan,2
114801567447,0,male,nan,2
114801567942,0,female,nan,17
114801569848,0,female,nan,15
114801667040,0,nan,nan,25
114801667444,0,female,nan,1
114801767844,0,female,nan,4
114801767945,0,female,nan,7
114801769643,0,female,nan,4
114801867342,0,nan,nan,1
114801867345,0,male,nan,4
114801867645,0,male,nan,1
114801867943,1,male,nan,2
114801869840,1,male,nan,4
114801953940,0,female,nan,2
114801953943,1,male,nan,2
114801953948,0,nan,nan,1
114801967341,0,nan,nan,12
114801967342,0,female,80,1
114801967348,0,nan,nan,2
114801967441,0,nan,nan,4
114801967547,0,female,80,7
114801967745,1,male,nan,7
114802067448,0,nan,nan,1
114802067747,0,nan,60,12
114802069640,0,nan,nan,2
114802069643,0,female,nan,16
114802167045,1,nan,nan,4
114802167241,1,male,nan,0
114802167440,0,male,nan,4
114802167543,1,female,nan,2
114802167748,1,male,nan,8
114802167949,0,female,nan,15
114802169647,0,male,nan,6
114802267746,1,nan,70,2
114802269148,1,female,nan,1
114802367443,0,female,nan,13
114802367541,1,nan,nan,2
114802367544,0,male,nan,4
114802369141,1,nan,nan,0
114802369144,0,male,80,5
114802369842,0,female,nan,1
114802369845,0,nan,nan,12
114802469148,0,male,nan,0
114802469644,0,nan,nan,2
114802567542,0,nan,nan,12
114802567940,1,female,nan,1
114802667545,0,nan,nan,14
114802667748,1,nan,nan,4
114802769140,0,nan,nan,17
114802769143,0,male,nan,2
114802867741,0,male,nan,4
114802867940,1,female,70,1
114802967548,1,nan,nan,7
114802969844,0,female,60,2
114803050048,0,nan,nan,1
114803050443,0,nan,nan,12
114803050543,0,nan,nan,7
114803050649,0,nan,nan,7
114803050742,0,nan,nan,12
114803050746,0,male,nan,8
114803052540,0,nan,nan,11
114803052948,0,nan,nan,1
114803053045,0,nan,nan,2
114803053048,0,nan,nan,12
114803053144,0,nan,nan,14
114803053244,0,nan,nan,7
114803053248,0,nan,nan,12
114803053249,0,nan,nan,2
114803053348,0,nan,nan,7
114803053445,0,male,80,7
114803053447,0,nan,nan,4
114803053448,0,nan,nan,4
114803053645,0,nan,nan,1
114803053746,0,female,nan,0
114803053842,1,nan,nan,2
114803053843,0,nan,nan,4
114803053846,0,female,90,2
114803053848,0,female,90,4
114803053947,0,nan,nan,4
114803053949,0,nan,nan,15
114803055247,0,nan,nan,1
114803055743,0,nan,nan,0
114803056044,0,female,nan,1
114803056046,0,nan,nan,7
114803056140,0,nan,nan,2
114803056142,0,nan,nan,2
114803058041,1,male,nan,2
114803058340,1,nan,nan,23
114803058343,0,nan,nan,29
114803058346,0,nan,nan,1
114803058540,0,nan,nan,5
114803058545,0,nan,nan,1
114803058547,0,nan,nan,8
114803058643,0,male,70,1
114803058941,0,male,60,1
114803058948,0,nan,80,4
114803067041,0,male,70,12
114803067046,0,nan,nan,4
114803067244,0,female,90,12
114803067341,0,nan,nan,26
114803067642,0,nan,nan,2
114803067746,0,nan,nan,8
114803067846,1,nan,nan,4
114803067941,0,nan,nan,1
114803069149,0,nan,nan,13
114803069641,0,nan,nan,7
114803069841,0,nan,nan,1
114803069848,0,male,nan,1
114803150045,0,male,70,12
114803150343,0,nan,nan,0
114803150449,0,male,80,4
114803150749,0,nan,nan,4
114803153041,0,female,nan,0
114803153042,0,male,80,0
114803153246,0,nan,nan,2
114803153345,0,male,90,8
114803153349,0,male,nan,2
114803153848,0,nan,nan,7
114803153944,0,nan,nan,0
114803153947,0,nan,nan,1
114803167043,0,male,00,0
114803167044,0,nan,nan,16
114803167145,0,nan,nan,8
114803167149,0,nan,nan,1
114803167440,0,nan,nan,2
114803167449,0,nan,nan,1
114803167744,0,nan,nan,19
114803167844,1,nan,nan,4
114803167947,0,female,80,1
114803169141,0,nan,nan,2
114803169643,0,nan,nan,1
114803169843,0,nan,nan,14
114803250042,0,nan,nan,12
114803250146,0,female,90,12
114803250242,0,male,80,26
114803250347,0,female,nan,26
114803250348,0,nan,nan,1
114803250440,0,male,80,2
114803250547,0,nan,nan,17
114803250649,0,nan,nan,26
114803250741,0,nan,nan,4
114803250743,0,nan,nan,1
114803250946,0,nan,nan,12
114803252040,0,nan,nan,1
114803252444,0,female,nan,7
114803252940,0,nan,nan,12
114803252947,0,nan,nan,4
114803253041,0,nan,nan,1
114803253243,0,male,nan,1
114803253343,0,nan,nan,1
114803253642,0,nan,nan,2
114803253647,0,nan,nan,8
114803253745,0,nan,nan,12
114803254141,0,nan,90,12
114803254442,0,nan,nan,19
114803254641,0,nan,nan,1
114803254644,0,nan,nan,2
114803255041,1,male,70,8
114803255440,0,nan,nan,1
114803255541,0,nan,nan,4
114803255542,1,nan,nan,17
114803255644,0,female,nan,17
114803255646,0,nan,nan,8
114803258146,0,nan,nan,8
114803258248,0,nan,nan,4
114803258341,0,nan,nan,14
114803258342,0,nan,nan,7
114803258845,0,nan,nan,1
114803258945,0,female,80,13
114803258948,0,nan,nan,2
114803258949,0,nan,nan,14
114803267144,0,nan,nan,4
114803267244,0,nan,nan,5
114803267341,0,nan,nan,12
114803267646,0,nan,80,1
114803267647,0,nan,nan,7
114803267740,0,female,80,1
114803267747,0,nan,nan,7
114803267841,0,male,nan,2
114803267847,0,nan,nan,4
114803269641,0,female,80,5
114803269848,0,nan,nan,17
114803350244,0,nan,nan,4
114803350347,0,female,nan,2
114803350446,1,nan,nan,1
114803350743,0,nan,80,8
114803353642,1,nan,nan,1
114803353840,0,nan,nan,2
114803353846,0,male,80,2
114803367147,0,nan,nan,2
114803367445,0,male,70,1
114803367549,0,nan,90,4
114803367744,0,nan,nan,7
114803367748,1,nan,nan,12
114803367940,0,nan,nan,1
114803367949,1,nan,nan,7
114803369141,1,nan,nan,1
114803369640,0,nan,nan,1
114803369647,0,female,nan,2
114803369842,0,nan,nan,9
114803450542,0,male,60,1
114803450543,0,female,nan,4
114803450549,0,nan,nan,29
114803450741,0,nan,nan,18
114803453145,0,male,80,1
114803453241,0,nan,80,2
114803453249,0,nan,nan,11
114803453844,0,nan,nan,1
114803467341,0,nan,nan,5
114803467348,1,nan,nan,2
114803467444,0,nan,nan,1
114803467545,0,male,nan,0
114803467646,1,nan,nan,4
114803467647,0,female,80,17
114803467648,0,nan,nan,8
114803467741,0,female,80,1
114803467744,0,nan,nan,4
114803467748,0,nan,nan,1
114803467844,0,nan,nan,1
114803467941,0,male,70,13
114803467946,0,male,70,12
114803469140,0,nan,nan,4
114803469145,1,nan,nan,4
114803469641,0,nan,nan,0
114803469846,0,nan,70,1
114803469849,0,nan,nan,4
114803550142,0,nan,nan,1
114803550149,0,nan,nan,2
114803550641,0,female,nan,0
114803550743,0,nan,nan,11
114803550947,0,female,nan,9
114803552947,0,nan,nan,1
114803553046,1,nan,nan,2
114803553140,0,female,70,1
114803553241,0,nan,nan,0
114803553243,0,female,90,12
114803553248,0,nan,nan,12
114803553446,0,nan,nan,5
114803553540,0,nan,nan,4
114803553643,0,nan,nan,1
114803553843,0,male,nan,0
114803553948,1,nan,nan,2
114803567042,1,female,nan,2
114803567045,0,female,80,4
114803567046,0,male,80,4
114803567246,0,nan,nan,1
114803567247,0,nan,nan,2
114803567249,0,nan,nan,12
114803567544,1,female,90,2
114803567642,0,nan,nan,4
114803567644,1,nan,nan,19
114803567744,1,nan,nan,1
114803567745,0,nan,nan,12
114803567746,0,female,80,18
114803569144,1,nan,nan,0
114803569145,0,nan,nan,2
114803569843,0,male,nan,8
114803653243,0,male,80,8
114803653444,0,nan,nan,2
114803653449,0,nan,nan,7
114803653544,1,nan,nan,2
114803653943,0,nan,nan,0
114803667046,0,nan,nan,10
114803667241,0,nan,nan,2
114803667340,0,nan,nan,30
114803667440,1,male,nan,2
114803667549,1,nan,nan,7
114803667741,0,female,90,7
114803667848,0,nan,nan,26
114803669142,0,male,80,14
114803750140,0,nan,nan,4
114803750342,0,nan,nan,1
114803750644,0,male,70,8
114803750746,1,nan,nan,7
114803750841,0,nan,nan,7
114803752440,0,nan,nan,4
114803753146,0,nan,nan,1
114803753342,0,nan,nan,12
114803753440,0,nan,nan,4
114803753543,0,nan,nan,7
114803753644,0,nan,nan,1
114803753646,0,nan,nan,6
114803753846,0,male,80,1
114803753849,0,nan,nan,4
114803767041,0,nan,nan,13
114803767047,0,nan,80,1
114803767142,0,nan,nan,1
114803767243,0,female,nan,0
114803767248,0,nan,nan,1
114803767348,0,male,80,12
114803767442,0,male,70,12
114803767446,0,nan,nan,7
114803767541,0,nan,nan,4
114803767641,0,nan,nan,2
114803767646,0,nan,60,14
114803767647,0,female,nan,15
114803769143,0,nan,nan,8
114803769148,0,nan,nan,8
114803769841,0,nan,nan,4
114803853648,0,nan,nan,4
114803853745,0,female,80,12
114803853841,0,female,nan,0
114803853842,1,nan,nan,2
114803867247,0,nan,nan,1
114803867449,1,nan,nan,12
114803867544,0,male,80,1
114803867545,0,female,80,17
114803867648,0,male,80,13
114803867942,0,nan,nan,2
114803869145,0,nan,nan,8
114803869148,0,nan,nan,12
114803869640,0,nan,nan,4
114803869846,0,nan,nan,1
114803869849,0,female,70,25
114803950442,0,nan,nan,4
114803953140,0,nan,nan,4
114803953342,0,nan,nan,1
114803953345,0,nan,nan,1
114803953548,0,nan,nan,1
114803953940,0,male,nan,0
114803967243,0,nan,nan,0
114803967644,0,nan,nan,2
114803967848,0,nan,nan,1
114803969147,0,nan,nan,2
114804067941,0,male,nan,2
114804167046,0,female,nan,0
114804167048,0,nan,nan,4
114804167741,0,male,60,0
114804167942,0,nan,nan,4
114804169647,0,female,nan,12
114804267346,1,nan,70,8
114804267442,0,nan,nan,1
114804269840,0,nan,nan,1
114804367448,0,nan,nan,1
114804367746,0,nan,nan,12
114804369843,0,female,nan,4
114804467442,0,male,nan,0
114804467948,0,female,nan,0
114804469145,1,female,nan,1
114804567240,1,nan,nan,2
114804567243,0,female,nan,17
114804567741,0,female,nan,1
114804569643,0,nan,nan,2
114804667445,1,nan,nan,2
114804669140,1,nan,nan,1
114804669142,1,nan,nan,1
114804767043,0,male,nan,8
114804767245,1,nan,nan,1
114804767545,0,male,nan,19
114804767745,0,female,nan,0
114804767945,0,female,80,2
114804769141,0,nan,nan,2
114804769143,0,nan,nan,2
114804769149,0,female,nan,8
114804867548,0,nan,nan,2
114804867745,0,male,60,1
114804867949,0,nan,nan,12
114804967448,1,female,nan,1
114805067044,0,nan,nan,1
114805067240,0,nan,nan,1
114805067242,0,female,nan,1
114805067245,0,nan,nan,5
114805069143,0,nan,nan,17
114805167540,0,female,nan,1
114805167541,0,male,nan,12
114805169143,0,male,nan,7
114805169148,0,female,nan,0
114805267040,0,nan,nan,4
114805267241,0,male,nan,17
114805267440,0,nan,nan,0
114805267444,0,nan,nan,12
114805369640,1,female,nan,1
114805369644,0,nan,nan,4
114805467448,0,nan,nan,1
114805467543,0,female,nan,0
114805467549,0,female,nan,7
114805469140,0,nan,nan,7
114805469148,0,male,80,0
114805569149,0,female,nan,0
114805569643,1,female,nan,4
114805667047,0,female,nan,1
114805667141,1,male,nan,26
114805667944,0,female,nan,11
114805767540,0,nan,nan,1
114805769144,0,nan,nan,4
114805769149,1,male,nan,4
114805769642,0,male,nan,1
114805769648,0,nan,nan,14
114805867449,1,male,nan,21
114805867545,0,nan,nan,1
114805869146,0,male,nan,0
114805869844,0,male,nan,1
114805967046,0,female,nan,1
114805967049,0,male,nan,10
114805967243,1,nan,nan,2
114805967341,1,female,nan,2
114805967449,1,nan,nan,1
114805967744,0,male,nan,1
114805967945,0,female,nan,2
114805967946,0,male,nan,12
114805969141,0,nan,nan,2
114806067141,0,nan,nan,1
114806067547,0,male,nan,17
114806067845,0,male,nan,2
114806067947,0,nan,nan,0
114806069642,0,nan,nan,1
114806153443,0,nan,nan,4
114806153446,0,nan,nan,0
114806153542,0,nan,nan,2
114806167049,0,nan,nan,1
114806167346,0,male,80,2
114806167447,0,nan,nan,7
114806167746,0,female,nan,5
114806167943,0,nan,nan,13
114806169140,0,nan,nan,4
114806169640,0,male,70,7
114806169647,1,nan,nan,4
114806169847,1,nan,nan,1
114806253541,0,female,nan,6
114806267042,0,nan,nan,12
114806267248,1,male,nan,1
114806267545,0,female,nan,17
114806267645,0,nan,80,2
114806267740,1,nan,nan,1
114806267943,0,male,nan,17
114806269840,0,nan,70,12
114806269841,0,nan,nan,1
114806269842,0,male,nan,19
114806353044,0,nan,nan,13
114806353143,1,female,nan,7
114806353241,1,nan,nan,4
114806353247,1,male,80,4
114806353248,0,nan,nan,4
114806353340,1,nan,nan,2
114806353443,0,nan,nan,2
114806353444,0,nan,nan,23
114806353549,0,male,nan,2
114806353741,0,nan,nan,4
114806353846,0,nan,nan,13
114806353946,1,female,80,8
114806367141,1,male,90,12
114806367145,0,female,nan,26
114806367247,0,nan,nan,14
114806367248,1,nan,nan,4
114806367346,0,nan,nan,1
114806367442,0,nan,nan,12
114806367546,0,nan,nan,2
114806367940,0,female,80,2
114806369148,0,nan,nan,2
114806467144,0,female,70,0
114806467247,0,nan,nan,12
114806467349,0,nan,nan,12
114806467440,0,female,nan,19
114806467448,1,female,nan,12
114806467747,0,nan,70,4
114806469140,0,female,90,13
114806469149,0,nan,nan,1
114806469646,0,female,nan,1
114806469847,0,female,nan,2
114806553440,1,female,nan,2
114806553941,0,male,nan,4
114806553949,0,nan,nan,8
114806567341,0,nan,nan,4
114806567540,0,nan,nan,1
114806567642,0,female,nan,29
114806567740,0,female,nan,12
114806569841,0,nan,nan,2
114806653947,1,female,nan,2
114806667141,0,nan,nan,7
114806667545,0,female,nan,2
114806667642,0,male,nan,4
114806667645,0,nan,nan,4
114806667745,1,nan,nan,4
114806669142,0,female,nan,0
114806669143,0,female,nan,0
114806669144,0,male,nan,1
114806767045,0,nan,nan,4
114806767046,0,female,nan,1
114806767242,0,nan,nan,8
114806767648,0,nan,nan,12
114806767848,0,male,nan,2
114806767941,0,nan,nan,2
114806767945,0,male,70,1
114806767949,0,nan,60,4
114806769645,0,nan,nan,1
114806769649,0,nan,nan,7
114806853941,0,nan,nan,1
114806853945,1,nan,nan,2
114806853949,1,nan,nan,1
114806867141,0,nan,nan,1
114806867240,0,nan,nan,2
114806867242,0,male,00,17
114806867649,0,nan,nan,6
114806867746,1,nan,nan,2
114806869843,0,nan,nan,1
114806953543,0,female,80,15
114806967145,0,nan,nan,1
114806967343,0,male,80,1
114806967347,0,nan,nan,2
114806967447,0,nan,nan,1
114806967449,0,nan,nan,7
114806967540,0,nan,nan,2
114806967547,1,female,nan,4
114806967641,0,nan,nan,8
114806967941,1,nan,nan,13
114806967943,1,nan,80,12
114806969845,0,nan,nan,4
114806969846,0,nan,nan,1
114807067742,0,female,80,12
114807067949,0,nan,nan,2
114807167747,0,nan,nan,0
114807167848,0,nan,nan,4
114807167944,0,female,nan,2
114807269643,0,nan,nan,1
114807269841,1,male,nan,1
114807367745,0,male,nan,0
114807367841,0,nan,nan,12
114807367844,1,female,nan,2
114807369846,0,male,nan,1
114807467040,0,nan,nan,4
114807467345,0,nan,nan,2
114807467645,0,female,nan,12
114807469141,0,female,nan,1
114807469641,0,female,nan,1
114807567447,0,nan,nan,28
114807567546,0,female,nan,1
114807567946,1,female,nan,1
114807569141,0,nan,nan,2
114807569840,0,male,60,2
114807667045,1,male,nan,2
114807667348,0,female,nan,0
114807667948,0,nan,nan,1
114807669846,0,nan,nan,5
114807767245,1,male,80,24
114807767341,0,female,nan,14
114807767441,1,male,70,2
114807767546,0,nan,nan,13
114807767848,1,nan,nan,7
114807767947,0,nan,nan,16
114807767949,1,female,nan,2
114807867946,1,nan,nan,4
114807869647,0,nan,nan,0
114807869845,0,male,nan,2
114807869846,0,female,nan,4
114807953440,0,female,nan,27
114807967242,0,female,nan,4
114807967342,0,nan,nan,1
114807967746,0,male,70,2
114807967747,1,female,nan,1
114807967840,0,female,nan,12
114807969148,0,nan,nan,9
114807969149,0,male,70,13
114807969648,0,female,nan,1
114807969649,0,nan,nan,2
114808067447,0,nan,nan,2
114808067448,0,male,nan,2
114808067941,0,male,nan,0
114808067949,1,nan,nan,2
114808069140,0,nan,nan,4
114808069849,0,male,nan,1
114808167243,0,female,nan,16
114808167447,0,female,80,2
114808169146,0,male,nan,0
114808267742,0,female,nan,2
114808269148,1,female,nan,0
114808367242,0,female,nan,4
114808367245,0,nan,nan,2
114808367545,0,male,nan,1
114808367743,0,nan,nan,1
114808369641,0,male,70,2
114808369843,0,nan,nan,7
114808469142,0,male,nan,0
114808469842,1,male,70,1
114808567742,0,male,60,2
114808569143,0,female,nan,0
114808569840,1,female,nan,0
114808767440,1,nan,nan,1
114808767443,0,nan,nan,12
114808767447,0,male,nan,2
114808767542,0,female,nan,1
114808767740,0,nan,nan,0
114808767746,0,nan,nan,4
114808767944,0,male,nan,0
114808867444,0,female,nan,2
114808867542,1,nan,nan,12
114808867942,0,nan,nan,1
114808869146,0,male,nan,2
114809067549,0,male,nan,12
114809067741,1,female,nan,1
114809067942,1,male,nan,21
114809167042,1,female,nan,1
114809167140,0,male,nan,7
114809167244,0,nan,nan,1
114809167445,1,nan,nan,7
114809167949,1,nan,nan,12
114809267447,0,female,nan,1
114809269647,0,male,nan,7
114809367249,0,nan,nan,0
114809367640,1,male,nan,0
114809367740,0,nan,nan,0
114809367741,0,female,nan,0
114809367943,0,female,nan,11
114809367947,1,nan,nan,1
114809369849,0,nan,nan,2
114809467048,0,male,nan,12
114809469145,1,female,nan,4
114809469846,0,male,nan,1
114809567245,0,female,nan,7
114809567343,0,male,nan,0
114809569847,0,nan,90,0
114809667043,0,nan,nan,12
114809667047,0,nan,nan,2
114809667242,0,male,80,10
114809669844,0,female,60,12
114809767448,1,nan,70,4
114809767740,1,nan,nan,1
114809767943,1,nan,nan,17
114809769643,0,female,nan,0
114809867043,0,male,nan,1
114809967244,0,nan,nan,2
114809967747,0,female,nan,0
114809969645,0,nan,nan,2
114820050048,0,female,90,4
114820050148,0,male,80,1
114820050346,0,female,nan,4
114820050540,1,female,nan,1
114820050542,0,female,70,4
114820050840,0,nan,nan,4
114820050942,0,nan,nan,9
114820052341,0,nan,nan,0
114820052540,0,nan,nan,4
114820053049,0,nan,nan,12
114820053148,0,nan,nan,1
114820053340,0,nan,nan,8
114820053746,0,nan,nan,1
114820053747,1,female,nan,7
114820053848,0,female,nan,8
114820055944,0,nan,nan,0
114820056043,1,nan,80,12
114820056240,1,nan,80,1
114820056249,0,nan,nan,5
114820056545,0,nan,nan,1
114820056641,0,nan,nan,1
114820056742,0,nan,nan,1
114820056748,0,female,nan,2
114820056749,0,nan,nan,4
114820056841,0,nan,nan,4
